id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path_x,poster_path_y,profit,ROI,year,imdb_url,poster_url
329863,"Forever, Interrupted",0.0,0.0,Planned,,0.0,0.0,0.0,tt3864004,en,"Forever, Interrupted","A big screen adaptation of Taylor Jenkins Reid's debut novel Forever, Interrupted. It's the story of a young woman who elopes after a whirlwind romance and then must face the sudden death of her adoring husband. She must come to terms with his loss while forming an unlikely relationship with his mother – who didn't know she existed.",3.149,,Drama,A24,United States of America,English,"Laura Dern, Margaret Qualley",,,"Taylor Jenkins Reid, Julia Bicknell","Taylor Jenkins Reid, Laura Dern, Margaret Qualley",,,,/nuO20YbWRNhWwxNYTA8YHfDK4uF.jpg,https://image.tmdb.org/t/p/original//nuO20YbWRNhWwxNYTA8YHfDK4uF.jpg,0.0,0.0,,https://www.imdb.com/title/tt3864004/,
376867,Moonlight,7.373,7173.0,Released,2016-10-21,65046687.0,111.0,4000000.0,tt4975722,en,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",8.4283,This is the story of a lifetime,Drama,"A24, Plan B Entertainment, PASTEL",United States of America,English,"Keomi Givens, André Holland, Stephon Bron, Tanisha Cidel, Jesus Mitchell, Janelle Monáe, Ashton Sanders, Justin Ebenhack, Shariff Earp, Patrick Decile, Edson Jean, Rudi Goblen, Don Seward, Herman 'Caheei McGloun, Eddie Blanchard, Jharrel Jerome, Duan Sanderson, Jaden Piner, Fransley Hyppolite, Kamal Ani-Bellow, Herveline Moncion, Mahershala Ali, Larry Anderson, Alex R. Hibbert, Naomie Harris, Trevante Rhodes",Barry Jenkins,James Laxton,"Tarell Alvin McCraney, Barry Jenkins","Tarell Alvin McCraney, Dede Gardner, Adele Romanski, Jeremy Kleiner, Sarah Esberg, Brad Pitt",Nicholas Britell,7.4,342109.0,/rcICfiL9fvwRjoWHxW8QeroLYrJ.jpg,https://image.tmdb.org/t/p/original//4911T5FbJ9eD2Faz5Z8cT3SUhU3.jpg,61046687.0,1526.167175,2016,https://www.imdb.com/title/tt4975722/,https://image.tmdb.org/t/p/w500/rcICfiL9fvwRjoWHxW8QeroLYrJ.jpg
418078,It Comes at Night,5.9,2462.0,Released,2017-06-09,19280931.0,91.0,5000000.0,tt4695012,en,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",5.5323,,"Drama, Horror, Mystery","A24, Animal Kingdom",United States of America,English,"Riley Keough, David Pendleton, Carmen Ejogo, Christopher Abbott, Mick O'Rourke, Chase Joliet, Kelvin Harrison, Jr., Griffin Robert Faulkner, Joel Edgerton, Mikey",Trey Edward Shults,Drew Daniels,Trey Edward Shults,"Andrea Roa, David Kaplan, Joel Edgerton",Brian McOmber,6.1,107846.0,/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,https://image.tmdb.org/t/p/original//rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,14280931.0,285.61861999999996,2017,https://www.imdb.com/title/tt4695012/,https://image.tmdb.org/t/p/w500/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg
426253,The Lovers,5.4,89.0,Released,2017-05-05,0.0,94.0,0.0,tt5770620,en,The Lovers,The separation of a long married couple goes awry when they fall for each other again.,6.782,A love so strong it can survive marriage.,"Comedy, Drama, Romance",A24,United States of America,English,"Tyler Ross, Janine Mitchell, Wayne Alon Scott, Lesley Fera, Vanessa Campbell, Melora Walters, Aidan Gillen, Tracy Letts, Debra Winger, Eric Satterberg, Jessica Sula",Azazel Jacobs,Tobias Datum,Azazel Jacobs,"Ben LeClair, Chris Stinson",Mandy Hoffman,6.1,4392.0,/tRWza39fHyef12FvScIBduaHMi6.jpg,https://image.tmdb.org/t/p/original//tRWza39fHyef12FvScIBduaHMi6.jpg,0.0,0.0,2017,https://www.imdb.com/title/tt5770620/,https://image.tmdb.org/t/p/w500/tRWza39fHyef12FvScIBduaHMi6.jpg
429126,Reggie Watts: Spatial,6.0,24.0,Released,2016-12-06,0.0,61.0,0.0,tt5861260,en,Reggie Watts: Spatial,"The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures.",1.775,Turn it up. We're going down.,Comedy,"A24, Sunset Rose Pictures",United States of America,English,"Dani Scaringe, Reggie Watts, Rory Scovel, Chloe Arnold, Kate Berlant",Benjamin Dickinson,,,,,6.0,563.0,/qijBsmr2rsP4Jad8IyDu1wtZ1ua.jpg,https://image.tmdb.org/t/p/original//qijBsmr2rsP4Jad8IyDu1wtZ1ua.jpg,0.0,0.0,2016,https://www.imdb.com/title/tt5861260/,https://image.tmdb.org/t/p/w500/qijBsmr2rsP4Jad8IyDu1wtZ1ua.jpg
434501,Toru,4.7,3.0,Released,2017-01-19,0.0,14.0,0.0,tt6431716,en,Toru,"Toru centers on the story of a baby boy, named Toru, born with a fatal lung condition. As he only has a few days to live Toru’s parents sign him up for a trial experiment that would simulate a full life in a matter of days.  The film follows Toru’s dream-like life simulation as a boy named Todd growing up in a New England suburb, and concludes in futuristic Japan.",0.403,In our near future,Science Fiction,A24,United States of America,日本語,"Ai Kiyono, Tamara Hickey, Tatsuo Ichikawa, John T. Mullen, Yasu Suzuki, Tsukasa Kondo","Jonathan Minard, Scott Rashap",Matt Mitchell,,Andrew Wonder,Brian McOmber,7.8,8.0,/A3O17Hd3cZmBIj2xh34RNsAk0JH.jpg,https://image.tmdb.org/t/p/original//A3O17Hd3cZmBIj2xh34RNsAk0JH.jpg,0.0,0.0,2017,https://www.imdb.com/title/tt6431716/,https://image.tmdb.org/t/p/w500/A3O17Hd3cZmBIj2xh34RNsAk0JH.jpg
437586,mid90s,7.49,1643.0,Released,2018-10-19,9303022.0,86.0,1700000.0,tt5613484,en,mid90s,"In 1990s Los Angeles, a 13-year-old spends his summer navigating between a troubled home life and a crew of new friends he meets at a skate shop.",6.3681,fall. get back up.,"Drama, Comedy","A24, Waypoint Entertainment",United States of America,English,"Ryder McLaughlin, Lucas Hedges, Jax Malcolm, Harmony Korine, Kasey Elise, Donovon Piscopo, Kevin White, Sunny Suljic, Chad Muska, Aaron Meza, Donny Barley, Craig Reed, Sonny Greenback, Rick Howard, Na-kel Smith, Liana Perlich, Fig Camila Abner, Katherine Waterston, Alexa Demie, Aramis Hudson, Del the Funky Homosapien, Zachary Read, Judah Estrella Borunda, Jahmin Assa, Gio Galicia, Mecca Allen, Olan Prenatt, Ama Elsesser, Jerrod Carmichael, Chico Brenes",Jonah Hill,Christopher Blauvelt,Jonah Hill,"Mikey Alfred, Scott Rudin, Eli Bush, Jonah Hill, Lila Yacoub, Alex G. Scott, Jennifer Semler, Ken Kao, Scott Robertson","Trent Reznor, Atticus Ross",7.4,83526.0,/9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg,https://image.tmdb.org/t/p/original//9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg,7603022.0,447.2365882352941,2018,https://www.imdb.com/title/tt5613484/,https://image.tmdb.org/t/p/w500/9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg
443411,Jerrod Carmichael: 8,7.3,20.0,Released,2017-03-11,0.0,59.0,0.0,tt6669086,en,Jerrod Carmichael: 8,"Performing in the round and engaging audience members during his act, Carmichael addresses a wide range of subjects, including Trump’s victory, climate change, supporting the troops, animal rights, being a good boyfriend and his top four fears, as well as exploring larger themes like race, politics, love and family.",0.2522,,Comedy,"A24, HBO",United States of America,English,Jerrod Carmichael,Bo Burnham,Andrew Wehde,Jerrod Carmichael,"Ravi Nandan, Christopher Storer, Bo Burnham, Jerrod Carmichael, Jeff Thorsen, John Hodges",,7.4,1208.0,/8FQ9vcZyLe29Ja2LRYQhf5gHD3w.jpg,https://image.tmdb.org/t/p/original//8FQ9vcZyLe29Ja2LRYQhf5gHD3w.jpg,0.0,0.0,2017,https://www.imdb.com/title/tt6669086/,https://image.tmdb.org/t/p/w500/8FQ9vcZyLe29Ja2LRYQhf5gHD3w.jpg
467244,The Zone of Interest,7.021,2160.0,Released,2023-12-15,52631884.0,105.0,15000000.0,tt7160372,en,The Zone of Interest,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",8.8381,,"Drama, History, War","A24, Film4 Productions, Access Entertainment, JW Films, Extreme Emotions","Poland, United Kingdom, United States of America","Deutsch, Polski, ","Małgorzata Żurek, Klaudiusz Kaufmann, Tomasz Piwko, Andrey Isaev, Anastazja Drobniak, Luis Noah Witte, Cecylia Pekala, Marnius Fislage, Ralph Herforth, Freya Kreutzkam, Ralf Zillmann, Marie Rosa Tietjen, Agnieszka Wierny, Jakub Sierenberg, Barbara Jakubowska, Christopher Manavi, Thomas Neumann, Nele Ahrensmeier, Zuzanna Kobiela, Oscar Lebeck, Sandra Hüller, Daniel Holzberg, Johann Karthaus, Rainer Haustein, Imogen Kogge, Justyna Szklarska, Bernhard Schirmer, Anna Marciniszyn, Daniel Hoffman, Kacper Piwko, Marek Łukasik, Antje Falk, Sascha Maaz, Heinz Nielow, Paulina Burzyk, Wolfgang Lampl, Christine Schröder, Maximilian Beck, Zuzanna Janusik, Julia Polaczek, Elżbieta Bronka, Ewelina Kaczor, Julia Babiarz, Patryk Mika, Halina Drzymota, Izabela Bara, Joerg Sierenberg, Leo Meier, Martyna Poznanski, Barbara Koszałka, Kalman Wilson, Mariola Karczewska, Carsten Koch, Wiktoria Wisniewska, Christian Friedel, Shenja Lacher, Joerg Giessler, Medusa Knopf, Stephanie Petrowitz, Heiko Lange, Benjamin Utzerath, Lilli Falk, Dominika Matonóg, Christian Willy, Anna Kuwik",Jonathan Glazer,Łukasz Żal,"Lukas Feigelfeld, Martin Amis, Jonathan Glazer, Franz Rodenkirchen","James Wilson, David Kimbangi, Tessa Ross, Ewa Puszczyńska, Ollie Madden, Daniel Battsek, Len Blavatnik, Danny Cohen, Reno Antoniades",Mica Levi,7.3,134695.0,/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,https://image.tmdb.org/t/p/original//hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,37631884.0,250.87922666666665,2023,https://www.imdb.com/title/tt7160372/,https://image.tmdb.org/t/p/w500/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg
473033,Uncut Gems,7.16,4929.0,Released,2019-08-30,50023780.0,136.0,19000000.0,tt5727208,en,Uncut Gems,"A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",6.5196,This is how I win.,"Drama, Thriller, Crime","A24, Elara Pictures, IAC Films, Sikelia Productions, Scott Rudin Productions",United States of America,English,"Shiv Pai, Roza Babekova, Jeremy Sample, Marty Tendler, William Sappe, Judd Hirsch, Ralph Colucci, Ca$h Out, Benjy Kleiner, John Amos, Trinidad James, Larry Sloman, Eric Bogosian, Jacob Dylan Igielski, Brad Davidorf, Jonathan Aranbayev, Natasha Lyonne, Idina Menzel, Glenn 'Doc' Rivers, Conor Coyne, The Weeknd, Sean Ringgold, Noa Fisher, Sunny Wu Jin Zahao, Stuart Wenig, Maksud Agadjani, Warren Finkelstein, Keith William Richards, Kerwin Frost, Roman Persits, Keren Shemel, La Mar Taylor, Anthony Mecca, Izra Malakov, Louis Anthony Arias, Ricky Barksdale, Tilda Swinton, Gerard 'Dash' McQuiller, Josh Ostrovsky, Jennifer Sacks, Arthur Borukhov, Svetlana B. Levitin, Chad Neves, Aren Topian, LaKeith Stanfield, Pom Klementieff, Greg Yuna, Raleem Moses, Sahar Bibiyan, Ry Armstrong, Marcia DeBonis, Deneke Muhugeta, Paloma Elsesser, Jessica Mullayev, Hailey Gates, Max Bartos, Mike Francesa, Todd Vulpio, Habtunu Africho, Liang Wei-Hui-Duncan, Alexander Gilkes, Darien Howard, Kevin Garnett, Jennifer Venditti, Damany Eastman, Wayne Diamond, Tommy Kominik, Julia Fox, Jake Ryan, Mitchell Wenig, Andrea Linsky, Sun Zhi Hua-Hilton, Ara Daglian, Ronald Greenberg, Marshall Greenberg, Shemsi Selimaj, Lino Eisenberg, Adam Sandler, Mesfin Lamengo, Erika Wachter, Debbie DeLisi, Michael A. Sollecito, Victor Plajas","Benny Safdie, Josh Safdie",Darius Khondji,"Josh Safdie, Benny Safdie, Ronald Bronstein","Sebastian Bear-McClard, Eli Bush, David Koplan, Martin Scorsese, Anthony Katagas, Oscar Boyson, Scott Rudin, Irfaan Fredericks, Emma Tillinger Koskoff",Daniel Lopatin,7.4,335469.0,/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg,https://image.tmdb.org/t/p/original//6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg,31023780.0,163.28305263157893,2019,https://www.imdb.com/title/tt5727208/,https://image.tmdb.org/t/p/w500/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg
489925,Eighth Grade,7.2,1559.0,Released,2018-01-19,13539709.0,94.0,2000000.0,tt7014006,en,Eighth Grade,Thirteen-year-old Kayla endures the tidal wave of contemporary suburban adolescence as she makes her way through the last week of middle school — the end of her thus far disastrous eighth grade year — before she begins high school.,6.3597,Based on the most awkward year of your life,"Comedy, Drama","A24, Scott Rudin Productions",United States of America,English,"William Koo, Josh Hamilton, Gerald Jones, Brenna Parker, Kylie Seaman, William Alexander Wunsch, Missy Yager, Nora Mullins, Tristan Wheeler, Catherine Oliviere, Deborah Unger, Jake Ryan, V. Rocco Russell, J. Tucker Smith, Elsie Fisher, Molly Forman, Kaileen Quinones, Andrew Geher, Luke Mulligan, Kendall Seaman, Keith Maurice Davis, Vivek Nickolas Mathews, Faith Kelly, Frank Deal, Marguerite Stimpson, Fred Hechinger, Greg Crowe, Veronica Bikowicz, Thomas J O'Reilly, Kevin R. Free, Imani Lewis, Daniel Zolghadri, Blair Seaman, Olivia Galligan, Louisa Rose Guarasci, Phoebe Amirault, Nina Victoria Mathews, Shacha Temirov, Jalesia Martinez, Castor Feinberg, Dylan Vonderhorst, Tiffany Grossfeld, Emily Robinson, Natalie Carter, Luke Prael, Trinity Goscinsky-Lynch",Bo Burnham,Andrew Wehde,Bo Burnham,"Scott Rudin, Eli Bush, Jamin O'Brien, Lila Yacoub, Christopher Storer",Anna Meredith,7.3,84974.0,/xTa9cLhGHfQ7084UvoPQ2bBXKqd.jpg,https://image.tmdb.org/t/p/original//xTa9cLhGHfQ7084UvoPQ2bBXKqd.jpg,11539709.0,576.98545,2018,https://www.imdb.com/title/tt7014006/,https://image.tmdb.org/t/p/w500/xTa9cLhGHfQ7084UvoPQ2bBXKqd.jpg
510355,Share,5.4,79.0,Released,2019-01-25,0.0,89.0,0.0,tt7007696,en,Share,"After discovering a disturbing video from a night she doesn’t remember, sixteen-year-old Mandy must try to figure out what happened and how to navigate the escalating fallout.",6.0,,"Drama, Mystery","Loveless, Scott Rudin Productions, Wildling Pictures, A24","Canada, United States of America",English,"Rhianne Barreto, Lovie Simone, Kimmy Choi, Milcania Diaz-Rojas, Danny Mastrogiorgio, Alison Smiley, Charlie Plummer, Christian Corrao, Ivan Wanis-Ruiz, Jhaleil Swaby, J.C. MacKenzie, Poorna Jagannathan, Emily Debowski, Darlene Cooke, Nicholas Galitzine",Pippa Bianco,Ava Berkofsky,Pippa Bianco,"Scott Rudin, Tyler Byrne, Carly Hugo, Eli Bush",Shlohmo,5.6,2326.0,/g3sdrWXD7GknI0e5OTIyH01Kxs9.jpg,,0.0,0.0,2019,https://www.imdb.com/title/tt7007696/,https://image.tmdb.org/t/p/w500/g3sdrWXD7GknI0e5OTIyH01Kxs9.jpg
520023,Bodies Bodies Bodies,6.195,1274.0,Released,2022-08-05,13900000.0,94.0,3000000.0,tt8110652,en,Bodies Bodies Bodies,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",4.2214,This is not a safe space.,"Horror, Comedy, Mystery, Thriller","A24, 2AM",United States of America,English,"Pete Davidson, Amandla Stenberg, Maria Bakalova, Myha'la, Chase Sui Wonders, Lee Pace, Conner O'Malley, Rachel Sennott",Halina Reijn,Jasper Wolf,"Sarah DeLappe, Kristen Roupenian","Jacob Jaffke, Christine D'Souza Gelb, Sebastian Bear-McClard, Dani Bernfeld, David Hinojosa, Ali Herting, Sarah DeLappe, Amandla Stenberg",Rich Vreeland,6.2,84187.0,/hSuTjDmqRdy7Dii8ymnF2WILTeP.jpg,https://image.tmdb.org/t/p/original//hSuTjDmqRdy7Dii8ymnF2WILTeP.jpg,10900000.0,363.3333333333333,2022,https://www.imdb.com/title/tt8110652/,https://image.tmdb.org/t/p/w500/hSuTjDmqRdy7Dii8ymnF2WILTeP.jpg
522039,The Last Black Man in San Francisco,7.0,325.0,Released,2019-06-07,2975184.0,121.0,0.0,tt4353250,en,The Last Black Man in San Francisco,"Jimmie Fails dreams of reclaiming the Victorian home his grandfather built in the heart of San Francisco. Joined on his quest by his best friend Mont, Jimmie searches for belonging in a rapidly changing city that seems to have left them behind.",3.539,Fight for your land. Fight for your home.,Drama,"Longshot, Plan B Entertainment, A24",United States of America,", English","San Quinn, Jonathan Majors, Jordan Gomes, John Ozuna, Jimmie Fails, Tonya Glanz, Finn Wittrock, Thora Birch, Michael Marshall, Timothy Robert Blevins, Maximilienne Ewalt, Tichina Arnold, Dennis Chavez, Jello Biafra, Warren Keith, Leah Shesky, Dakecia Chappell, LaShay Starks, Willie Hen, Michael O'Brien, David Usner, Michael Andrew Reed, Antoine Redus, Michael J. Gwynn, Jamal Trulove, Mike Epps, Cassie Hendry, Andy Roy, Rob Morgan, Johnny Walkr Jr., Mari Kearney, Isiain Lalime, Sergio Gonzalez, Danny Glover, James Dowling, Daewon Song",Joe Talbot,Adam Newport-Berra,"Rob Richert, Joe Talbot, Jimmie Fails","Jeremy Kleiner, Brad Pitt, Christina Oh, Joe Talbot, Khaliah Neal, Sarah Esberg, Dede Gardner, Kimberly Parker",Emile Mosseri,7.3,22607.0,/ow9zjibNrz5TYVZ6cqwmvCR1YX1.jpg,https://image.tmdb.org/t/p/original//ow9zjibNrz5TYVZ6cqwmvCR1YX1.jpg,2975184.0,0.0,2019,https://www.imdb.com/title/tt4353250/,https://image.tmdb.org/t/p/w500/ow9zjibNrz5TYVZ6cqwmvCR1YX1.jpg
533444,Waves,7.384,734.0,Released,2019-11-15,2576990.0,135.0,6000000.0,tt8652728,en,Waves,A controlling father’s attempts to ensure that his two children succeed in high school backfire after his son experiences a career-ending sports injury. Their familial bonds are eventually placed under severe strain by an unexpected tragedy.,5.7608,Love is patient.,"Romance, Drama","A24, Bron Studios, JW Films, Guy Grand Productions","Canada, United States of America",English,"Kelvin Harrison, Jr., Nicholas Ryan Hernandez, Taisha Perez, Lulu Braha, Neal Huff, Bill Wise, Vivi Pineda, Ellen Marguerite Cullivan, Taylor Russell, Alan Fritz, Albert Link, Krisha Fairchild, Harlan Drum, Jon Brudzinski, Alexa Demie, Sterling K. Brown, Renée Elise Goldsberry, Justin R. Chan, David Garelik, Harmony Korine, Avis-Marie Barnes, Clifton Collins Jr., Kristin Wollett, Lucas Hedges, David Payton, Carter Harcek, Joshua Brockington, Ciarra Krohne, Dennis Deveaugh, Ruben E. A. Brown, Jeffrey Hersh, Holland Hayes, George Greer",Trey Edward Shults,Drew Daniels,Trey Edward Shults,"James Wilson, Trey Edward Shults, Kevin Turen, Jacob Jaffke","Trent Reznor, Atticus Ross",7.5,34813.0,/3xbjL0z8iH8e8L3USyeKGQrBfuZ.jpg,,-3423010.0,-57.05016666666667,2019,https://www.imdb.com/title/tt8652728/,https://image.tmdb.org/t/p/w500/3xbjL0z8iH8e8L3USyeKGQrBfuZ.jpg
539985,Drew Michael,6.1,9.0,Released,2018-08-25,0.0,60.0,0.0,tt8563704,en,Drew Michael,"Comedian Drew Michael is taking the stage and is holding nothing back in his first HBO stand-up special, in which he navigates his fears, anxieties and insecurities in an unconventional stand-up setting. Michael’s darkly comic, stream-of-consciousness monologue raises questions of identity, narrative, self-awareness and the limits of the medium itself.",7.022,,"Comedy, TV Movie","HBO, A24",United States of America,English,"Suki Waterhouse, Drew Michael",Jerrod Carmichael,Jody Lee Lipes,Drew Michael,"Christopher Storer, Drew Michael, Corey Deckler, Ravi Nandan, Jerrod Carmichael",,5.6,418.0,/3MrxmKU0qweUnf9G1Z4hpFDF0cj.jpg,https://image.tmdb.org/t/p/original//3MrxmKU0qweUnf9G1Z4hpFDF0cj.jpg,0.0,0.0,2018,https://www.imdb.com/title/tt8563704/,https://image.tmdb.org/t/p/w500/3MrxmKU0qweUnf9G1Z4hpFDF0cj.jpg
559907,The Green Knight,6.603,1973.0,Released,2021-07-29,18887953.0,130.0,15000000.0,tt9243804,en,The Green Knight,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",5.6579,When honor was everything.,"Adventure, Drama, Fantasy","A24, Bron Studios, Sailor Bear, Ley Line Entertainment, Wild Atlantic Pictures","Canada, Ireland, United States of America",English,"Barry Keoghan, Rachel Quinn, Youssef Quinn, Helena Browne, Aoibheann Garry, Sean Harris, Aaron Edo, Anaïs Rizzo, Megan Tiernan, Dev Patel, Melinda Dempsey, Emmet O'Brien, Tyrone Kearns, Emilie Hetland, Erin Kellyman, Tara Mae, Atheena Frizzell, Kate Dickie, Joel Edgerton, Nita Mishra, Ralph Ineson, Andrea Deaskovic, Tom Leavey, Noelle Brown, Aoife Gaffney, Sam Uppal Lynch, Adam Karim, Alicia Vikander, Anthony Morris, Patrick Duffy, Donncha Crowley, Chris McHallem, Sarita Choudhury, Brendan Conroy, Hannah Sjoden, Janet Grene, Stuart Mackey, Lucy Waters, Rose Patel, Joe Anderson, Ethan Dillion, Isabel Friosi, Ruth Patel",David Lowery,Andrew Droz Palermo,David Lowery,"Jason Cloth, Edmund Sampson, David Lowery, Toby Halbrooks, Aaron L. Gilbert, Macdara Kelleher, Eoin Egan, Theresa Page, Tim Headington, James M. Johnston, Tomas Deckaj",Daniel Hart,6.6,126261.0,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,https://image.tmdb.org/t/p/original//if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,3887953.0,25.91968666666667,2021,https://www.imdb.com/title/tt9243804/,https://image.tmdb.org/t/p/w500/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg
565383,The Death of Dick Long,6.2,158.0,Released,2019-09-27,36586.0,100.0,0.0,tt9356952,en,The Death of Dick Long,"Dick died last night, and Zeke and Earl don’t want anybody finding out how. That’s too bad though, cause news travels fast in small-town Alabama.",0.6482,,"Comedy, Crime, Drama",A24,United States of America,English,"Wes Frazer, Michael Abbott Jr., Nancy McLemore, Sunita Mani, Ian J. Cunningham, Alyssa Jewell, Talia Lin Pepke, Daniel Scheinert, Virginia Newcomb, Randy Tumbleweed Smith, Sarah Baker, Elisha Williams, Janelle Cochrane, Andre Hyland, Jess Weixler, Eugene Henry, Poppy Cunningham, Roy Wood Jr.",Daniel Scheinert,Ashley Connor,Billy Chew,"Melodie Sisk, Daniel Scheinert, Jonathan Wang","Andy Hull, Robert McDowell",6.4,8017.0,/vURitOcmtcH8Dr1bWryTvfkeyJX.jpg,https://image.tmdb.org/t/p/original//vURitOcmtcH8Dr1bWryTvfkeyJX.jpg,36586.0,0.0,2019,https://www.imdb.com/title/tt9356952/,https://image.tmdb.org/t/p/w500/vURitOcmtcH8Dr1bWryTvfkeyJX.jpg
573952,Occupied City,6.6,11.0,Released,2023-11-30,0.0,266.0,0.0,tt9573150,en,Occupied City,"The past collides with the present in this excavation of the Nazi occupation of Amsterdam: a journey from World War II to recent years of pandemic and protest and a provocative, life-affirming reflection on memory, time and what's to come.",0.437,,Documentary,"Family Affair Films, Lammas Park, VPRO, Regency Enterprises, A24, Film4 Productions","Netherlands, United Kingdom, United States of America","Nederlands, Deutsch, English","Carice van Houten, Melanie Hyams",Steve McQueen,Lennert Hillege,Bianca Stigter,"Emily Osborne, Arnon Milchan, Yariv Milchan, Adriana Banta, Steve McQueen, Daniel Battsek, Barbara Truyen, Bianca Stigter, Joost Janmaat, Ben Coren, Floor Onrust, Anna Smith Tenser, Clea de Koning, Ben Cotner, Ollie Madden, Michael Schaefer",Oliver Coates,6.6,926.0,/tgIu31Szce1mmdEe2OO0cI8GW0J.jpg,https://image.tmdb.org/t/p/original//tgIu31Szce1mmdEe2OO0cI8GW0J.jpg,0.0,0.0,2023,https://www.imdb.com/title/tt9573150/,https://image.tmdb.org/t/p/w500/tgIu31Szce1mmdEe2OO0cI8GW0J.jpg
583095,Funny Pages,5.747,73.0,Released,2022-08-26,0.0,87.0,0.0,tt8174412,en,Funny Pages,A teenage cartoonist rejects the comforts of his suburban life in a misguided quest for soul.,1.0558,The story of New Jersey's next great comic book artist and biggest dick.,Comedy,"A24, Elara Pictures",United States of America,English,"Mitchell Wenig, Peter Lucibello, Michael Quinn, Louise Lasser, Miles Emanuel, Ron Rifkin, Josh Pais, Marcia DeBonis, Booch O'Connell, Devon Reiff, Daniel Zolghadri, Lawrence S. O'Connell, Charlie Chaspooley Robinson, Matthew Maher, Gore Jones, Cleveland Thomas Jr, Jedediah Joseph Smith, Pamela Dunlap, Michael DiBartola, Michael Citriniti, Andy Milonakis, Randy Costanza, Charlie Judkins, Buddy Duress, Tyrone Mitchell Henderson, Sylvia Michael Martinez, Shane Fleming, Robert Cribbie, Maria Dizzia, Rob M. Anderson, Tony Hassini, Stephen Adly Guirgis, Michael Townsend Wright, Constance Shulman",Owen Kline,"Sean Price Williams, Hunter Zimny",Owen Kline,"Sebastian Bear-McClard, Josh Safdie, Oscar Boyson, Benny Safdie, David Duque-Estrada, Ronald Bronstein",Sean O'Hagan,6.2,4107.0,/gCgdVvExdHM9Qjtc8yoN7MRrC7x.jpg,https://image.tmdb.org/t/p/original//7DWrWVIbwHR41MxSwaiU2BgOmqz.jpg,0.0,0.0,2022,https://www.imdb.com/title/tt8174412/,https://image.tmdb.org/t/p/w500/gCgdVvExdHM9Qjtc8yoN7MRrC7x.jpg
